car_id,car_type,color,year,km,average_price,transmission,body_type
8254,Volkswagen_Beetle_2019,Red,2019,20005711,597922,Automatic,Sedan
8649,Volkswagen_Beetle_2019,Red,2019,13113000,597922,Automatic,Sedan
9283,Volkswagen_Beetle_2019,White,2019,15450683,597922,Automatic,Sedan
9474,Volkswagen_Beetle_2019,Blue,2019,20291974,597922,Automatic,Sedan
11754,Volkswagen_Beetle_2019,Black,2019,20398435,597922,Automatic,Sedan
12805,Volkswagen_Beetle_2019,Red,2019,18760098,597922,Automatic,Sedan
15432,Volkswagen_Beetle_2019,Red,2019,21910653,597922,Automatic,Sedan
16688,Volkswagen_Beetle_2019,White,2019,21621738,597922,Automatic,Sedan
19055,Volkswagen_Beetle_2019,White,2019,16493450,597922,Automatic,Sedan
19866,Volkswagen_Beetle_2019,Red,2019,13534269,597922,Automatic,Sedan
1990,Ford_Ranger_2019,Orange,2019,20874634,305903,Automatic,Coupe
3600,Ford_Ranger_2019,Blue,2019,22968187,305903,Automatic,Coupe
3759,Ford_Ranger_2019,Red,2019,21502479,305903,Automatic,Coupe
4195,Ford_Ranger_2019,Blue,2019,27622057,305903,Automatic,Coupe
4489,Ford_Ranger_2019,White,2019,21647502,305903,Automatic,Coupe
5162,Ford_Ranger_2019,Black,2019,19508012,305903,Automatic,Coupe
5971,Ford_Ranger_2019,Blue,2019,24789644,305903,Automatic,Coupe
6338,Ford_Ranger_2019,Red,2019,24072145,305903,Automatic,Coupe
9038,Ford_Ranger_2019,Black,2019,21199417,305903,Automatic,Coupe
11552,Ford_Ranger_2019,White,2019,27545433,305903,Automatic,Coupe
12157,Ford_Ranger_2019,Blue,2019,28510485,305903,Automatic,Coupe
13717,Ford_Ranger_2019,Orange,2019,18574965,305903,Automatic,Coupe
16467,Ford_Ranger_2019,Blue,2019,21304772,305903,Automatic,Coupe
16622,Ford_Ranger_2019,Black,2019,26394945,305903,Automatic,Coupe
18381,Ford_Ranger_2019,Red,2019,23274167,305903,Automatic,Coupe
4244,Pontiac_Montana SV6_2008,Blue,2008,37962155,417426,Automatic,SUV
5517,Pontiac_Montana SV6_2008,Black,2008,36947307,417426,Automatic,SUV
6971,Pontiac_Montana SV6_2008,White,2008,45617074,417426,Automatic,SUV
9034,Pontiac_Montana SV6_2008,White,2008,44320684,417426,Automatic,SUV
9543,Pontiac_Montana SV6_2008,White,2008,40429601,417426,Automatic,SUV
9686,Pontiac_Montana SV6_2008,Blue,2008,45865363,417426,Automatic,SUV
9737,Pontiac_Montana SV6_2008,Blue,2008,41896066,417426,Automatic,SUV
11172,Pontiac_Montana SV6_2008,Black,2008,40266734,417426,Automatic,SUV
11508,Pontiac_Montana SV6_2008,Blue,2008,41570254,417426,Automatic,SUV
11892,Pontiac_Montana SV6_2008,Black,2008,40103588,417426,Automatic,SUV
11907,Pontiac_Montana SV6_2008,Black,2008,41744828,417426,Automatic,SUV
14932,Pontiac_Montana SV6_2008,White,2008,38245315,417426,Automatic,SUV
16085,Pontiac_Montana SV6_2008,White,2008,41587290,417426,Automatic,SUV
17414,Pontiac_Montana SV6_2008,Black,2008,41537867,417426,Automatic,SUV
17736,Pontiac_Montana SV6_2008,Black,2008,44809007,417426,Automatic,SUV
1798,Land Rover_Range Rover Evoque_2019,Black,2019,21257272,499042,Automatic,SUV
2181,Land Rover_Range Rover Evoque_2019,Black,2019,21768586,499042,Automatic,SUV
2613,Land Rover_Range Rover Evoque_2019,White,2019,16459047,499042,Automatic,SUV
4132,Land Rover_Range Rover Evoque_2019,Blue,2019,20351328,499042,Automatic,SUV
7686,Land Rover_Range Rover Evoque_2019,Black,2019,18453125,499042,Automatic,SUV
8227,Land Rover_Range Rover Evoque_2019,Black,2019,23330035,499042,Automatic,SUV
8693,Land Rover_Range Rover Evoque_2019,Black,2019,16715094,499042,Automatic,SUV
9236,Land Rover_Range Rover Evoque_2019,White,2019,22653729,499042,Automatic,SUV
10335,Land Rover_Range Rover Evoque_2019,Red,2019,16658454,499042,Automatic,SUV
12104,Land Rover_Range Rover Evoque_2019,White,2019,20295439,499042,Automatic,SUV
12731,Land Rover_Range Rover Evoque_2019,Black,2019,25165573,499042,Automatic,SUV
14895,Land Rover_Range Rover Evoque_2019,Red,2019,19640160,499042,Automatic,SUV
15399,Land Rover_Range Rover Evoque_2019,Blue,2019,24785853,499042,Automatic,SUV
15449,Land Rover_Range Rover Evoque_2019,White,2019,23103940,499042,Automatic,SUV
17383,Land Rover_Range Rover Evoque_2019,White,2019,19208851,499042,Automatic,SUV
17562,Land Rover_Range Rover Evoque_2019,Red,2019,19983811,499042,Automatic,SUV
17689,Land Rover_Range Rover Evoque_2019,Blue,2019,23076492,499042,Automatic,SUV
17826,Land Rover_Range Rover Evoque_2019,White,2019,26426050,499042,Automatic,SUV
19938,Land Rover_Range Rover Evoque_2019,Blue,2019,23261952,499042,Automatic,SUV
1927,Ford_Transit Van_2010,Black,2010,27637799,494179,Automatic,SUV
2697,Ford_Transit Van_2010,Black,2010,34694092,494179,Automatic,SUV
4470,Ford_Transit Van_2010,White,2010,30886139,494179,Automatic,SUV
5373,Ford_Transit Van_2010,Black,2010,34163202,494179,Automatic,SUV
5746,Ford_Transit Van_2010,White,2010,35138623,494179,Automatic,SUV
6860,Ford_Transit Van_2010,Black,2010,26017666,494179,Automatic,SUV
7206,Ford_Transit Van_2010,Blue,2010,26349196,494179,Automatic,SUV
7509,Ford_Transit Van_2010,White,2010,31540256,494179,Automatic,SUV
7714,Ford_Transit Van_2010,Red,2010,27249146,494179,Automatic,SUV
8357,Ford_Transit Van_2010,Black,2010,32714228,494179,Automatic,SUV
9553,Ford_Transit Van_2010,Black,2010,28397864,494179,Automatic,SUV
10045,Ford_Transit Van_2010,Blue,2010,27465507,494179,Automatic,SUV
12307,Ford_Transit Van_2010,Red,2010,35274583,494179,Automatic,SUV
12642,Ford_Transit Van_2010,Black,2010,26602688,494179,Automatic,SUV
15079,Ford_Transit Van_2010,Black,2010,31072525,494179,Automatic,SUV
16965,Ford_Transit Van_2010,White,2010,26561241,494179,Automatic,SUV
2562,Porsche_Cayenne_2014,Black,2014,8402987,547609,Automatic,Sedan
3098,Porsche_Cayenne_2014,Blue,2014,11462269,547609,Automatic,Sedan
3199,Porsche_Cayenne_2014,Black,2014,12060817,547609,Automatic,Sedan
4572,Porsche_Cayenne_2014,Black,2014,8568956,547609,Automatic,Sedan
5675,Porsche_Cayenne_2014,Black,2014,9228454,547609,Automatic,Sedan
6769,Porsche_Cayenne_2014,Black,2014,4633807,547609,Automatic,Sedan
6872,Porsche_Cayenne_2014,Red,2014,9585105,547609,Automatic,Sedan
7555,Porsche_Cayenne_2014,Red,2014,12595147,547609,Automatic,Sedan
8006,Porsche_Cayenne_2014,Black,2014,12868314,547609,Automatic,Sedan
8306,Porsche_Cayenne_2014,Black,2014,10030672,547609,Automatic,Sedan
9329,Porsche_Cayenne_2014,Black,2014,8097743,547609,Automatic,Sedan
11227,Porsche_Cayenne_2014,Black,2014,9037217,547609,Automatic,Sedan
12097,Porsche_Cayenne_2014,Black,2014,6414583,547609,Automatic,Sedan
13022,Porsche_Cayenne_2014,Blue,2014,12963175,547609,Automatic,Sedan
13655,Porsche_Cayenne_2014,Black,2014,5198962,547609,Automatic,Sedan
13789,Porsche_Cayenne_2014,Red,2014,9124807,547609,Automatic,Sedan
13854,Porsche_Cayenne_2014,Black,2014,12591977,547609,Automatic,Sedan
15158,Porsche_Cayenne_2014,Black,2014,6934160,547609,Automatic,Sedan
15222,Porsche_Cayenne_2014,White,2014,10597178,547609,Automatic,Sedan
16620,Porsche_Cayenne_2014,Black,2014,3611411,547609,Automatic,Sedan
16784,Porsche_Cayenne_2014,Blue,2014,9088821,547609,Automatic,Sedan
18446,Porsche_Cayenne_2014,Black,2014,4428393,547609,Automatic,Sedan
19184,Porsche_Cayenne_2014,Red,2014,4077349,547609,Automatic,Sedan
2030,GMC_Terrain_2017,Blue,2017,29129147,307126,Automatic,SUV
2518,GMC_Terrain_2017,White,2017,23145585,307126,Automatic,SUV
2764,GMC_Terrain_2017,Blue,2017,21885588,307126,Automatic,SUV
4148,GMC_Terrain_2017,White,2017,24810043,307126,Automatic,SUV
5628,GMC_Terrain_2017,Black,2017,21526082,307126,Automatic,SUV
6399,GMC_Terrain_2017,Black,2017,24765678,307126,Automatic,SUV
8012,GMC_Terrain_2017,White,2017,24825445,307126,Automatic,SUV
8630,GMC_Terrain_2017,White,2017,24548858,307126,Automatic,SUV
8771,GMC_Terrain_2017,White,2017,23243643,307126,Automatic,SUV
10819,GMC_Terrain_2017,Red,2017,27530058,307126,Automatic,SUV
10923,GMC_Terrain_2017,Blue,2017,22393841,307126,Automatic,SUV
11228,GMC_Terrain_2017,Blue,2017,29562837,307126,Automatic,SUV
18064,GMC_Terrain_2017,Orange,2017,24169500,307126,Automatic,SUV
4166,BMW_X4_2015,Orange,2015,25270770,405059,Automatic,SUV
4692,BMW_X4_2015,Black,2015,24802269,405059,Automatic,SUV
4938,BMW_X4_2015,Blue,2015,30451175,405059,Automatic,SUV
7055,BMW_X4_2015,Black,2015,32541930,405059,Automatic,SUV
9012,BMW_X4_2015,Blue,2015,25868968,405059,Automatic,SUV
9139,BMW_X4_2015,Red,2015,31851535,405059,Automatic,SUV
12232,BMW_X4_2015,Blue,2015,31404267,405059,Automatic,SUV
12262,BMW_X4_2015,White,2015,26405261,405059,Automatic,SUV
12686,BMW_X4_2015,Red,2015,25285991,405059,Automatic,SUV
12699,BMW_X4_2015,Red,2015,30149547,405059,Automatic,SUV
12857,BMW_X4_2015,White,2015,31966169,405059,Automatic,SUV
14017,BMW_X4_2015,White,2015,26869978,405059,Automatic,SUV
14552,BMW_X4_2015,White,2015,24618454,405059,Automatic,SUV
15027,BMW_X4_2015,Orange,2015,25252099,405059,Automatic,SUV
16048,BMW_X4_2015,Black,2015,26936195,405059,Automatic,SUV
17898,BMW_X4_2015,Black,2015,29107996,405059,Automatic,SUV
1903,Toyota_RAV4_2012,Blue,2012,9887198,671434,Automatic,SUV
6138,Toyota_RAV4_2012,Black,2012,4823600,671434,Automatic,SUV
7107,Toyota_RAV4_2012,Black,2012,10369496,671434,Automatic,SUV
7736,Toyota_RAV4_2012,White,2012,9722833,671434,Automatic,SUV
7892,Toyota_RAV4_2012,Red,2012,10991579,671434,Automatic,SUV
8857,Toyota_RAV4_2012,Black,2012,13783009,671434,Automatic,SUV
9823,Toyota_RAV4_2012,Blue,2012,6626667,671434,Automatic,SUV
11690,Toyota_RAV4_2012,White,2012,5761537,671434,Automatic,SUV
12738,Toyota_RAV4_2012,Blue,2012,11689414,671434,Automatic,SUV
13361,Toyota_RAV4_2012,White,2012,8039264,671434,Automatic,SUV
13467,Toyota_RAV4_2012,Black,2012,11668969,671434,Automatic,SUV
15377,Toyota_RAV4_2012,White,2012,9193763,671434,Automatic,SUV
15539,Toyota_RAV4_2012,White,2012,8112184,671434,Automatic,SUV
18517,Toyota_RAV4_2012,Blue,2012,13246442,671434,Automatic,SUV
19347,Toyota_RAV4_2012,White,2012,11286130,671434,Automatic,SUV
1865,Lincoln_MKS_2013,Black,2013,14647542,251142,Automatic,Sedan
2140,Lincoln_MKS_2013,White,2013,11027620,251142,Automatic,Sedan
2442,Lincoln_MKS_2013,White,2013,11054157,251142,Automatic,Sedan
2946,Lincoln_MKS_2013,Black,2013,13070272,251142,Automatic,Sedan
3321,Lincoln_MKS_2013,Red,2013,10991118,251142,Automatic,Sedan
4219,Lincoln_MKS_2013,White,2013,13032600,251142,Automatic,Sedan
5226,Lincoln_MKS_2013,White,2013,16141874,251142,Automatic,Sedan
7099,Lincoln_MKS_2013,Blue,2013,13469739,251142,Automatic,Sedan
7123,Lincoln_MKS_2013,White,2013,11239352,251142,Automatic,Sedan
8138,Lincoln_MKS_2013,White,2013,12149462,251142,Automatic,Sedan
8558,Lincoln_MKS_2013,Red,2013,14054110,251142,Automatic,Sedan
9991,Lincoln_MKS_2013,Blue,2013,13807084,251142,Automatic,Sedan
11368,Lincoln_MKS_2013,Blue,2013,17860566,251142,Automatic,Sedan
12107,Lincoln_MKS_2013,Red,2013,19934177,251142,Automatic,Sedan
12310,Lincoln_MKS_2013,Black,2013,16727713,251142,Automatic,Sedan
12365,Lincoln_MKS_2013,White,2013,10811361,251142,Automatic,Sedan
12673,Lincoln_MKS_2013,Black,2013,12450636,251142,Automatic,Sedan
15785,Lincoln_MKS_2013,White,2013,10908631,251142,Automatic,Sedan
18751,Lincoln_MKS_2013,White,2013,12192319,251142,Automatic,Sedan
18968,Lincoln_MKS_2013,Blue,2013,17261468,251142,Automatic,Sedan
1870,Jeep_Compass_2018,Black,2018,10557606,384330,Automatic,Sedan
2131,Jeep_Compass_2018,Black,2018,8914773,384330,Automatic,Sedan
2808,Jeep_Compass_2018,White,2018,9311156,384330,Automatic,Sedan
2971,Jeep_Compass_2018,White,2018,7792622,384330,Automatic,Sedan
3579,Jeep_Compass_2018,Red,2018,9051970,384330,Automatic,Sedan
3999,Jeep_Compass_2018,Black,2018,2444556,384330,Automatic,Sedan
4119,Jeep_Compass_2018,Red,2018,6665785,384330,Automatic,Sedan
4750,Jeep_Compass_2018,Blue,2018,8284288,384330,Automatic,Sedan
5829,Jeep_Compass_2018,Black,2018,10173525,384330,Automatic,Sedan
6241,Jeep_Compass_2018,Black,2018,2264959,384330,Automatic,Sedan
6405,Jeep_Compass_2018,Red,2018,11026480,384330,Automatic,Sedan
9557,Jeep_Compass_2018,Red,2018,4442381,384330,Automatic,Sedan
10639,Jeep_Compass_2018,White,2018,5345596,384330,Automatic,Sedan
12148,Jeep_Compass_2018,White,2018,5956152,384330,Automatic,Sedan
12653,Jeep_Compass_2018,White,2018,7337935,384330,Automatic,Sedan
17111,Jeep_Compass_2018,Black,2018,4629810,384330,Automatic,Sedan
18277,Jeep_Compass_2018,Blue,2018,6973576,384330,Automatic,Sedan
3371,Honda_Civic_2013,White,2013,34875193,840320,Automatic,Sedan
4099,Honda_Civic_2013,Blue,2013,28104704,840320,Automatic,Sedan
6593,Honda_Civic_2013,White,2013,30126886,840320,Automatic,Sedan
12874,Honda_Civic_2013,Black,2013,29902870,840320,Automatic,Sedan
14344,Honda_Civic_2013,Black,2013,28510588,840320,Automatic,Sedan
16675,Honda_Civic_2013,Orange,2013,37239170,840320,Automatic,Sedan
17748,Honda_Civic_2013,White,2013,35666037,840320,Automatic,Sedan
18158,Honda_Civic_2013,White,2013,31382095,840320,Automatic,Sedan
18221,Honda_Civic_2013,Black,2013,29174250,840320,Automatic,Sedan
18705,Honda_Civic_2013,White,2013,31465571,840320,Automatic,Sedan
4238,Ford_Mustang_2019,White,2019,37193457,182102,Manual,Sedan
5229,Ford_Mustang_2019,Black,2019,36453963,182102,Manual,Sedan
5395,Ford_Mustang_2019,Red,2019,37879247,182102,Manual,Sedan
9276,Ford_Mustang_2019,Black,2019,31905378,182102,Manual,Sedan
9767,Ford_Mustang_2019,Black,2019,36415858,182102,Manual,Sedan
9855,Ford_Mustang_2019,Blue,2019,37588774,182102,Manual,Sedan
12334,Ford_Mustang_2019,Black,2019,37060851,182102,Manual,Sedan
13763,Ford_Mustang_2019,Black,2019,31646654,182102,Manual,Sedan
14148,Ford_Mustang_2019,Blue,2019,36699705,182102,Manual,Sedan
16352,Ford_Mustang_2019,White,2019,28718117,182102,Manual,Sedan
17905,Ford_Mustang_2019,Black,2019,30968416,182102,Manual,Sedan
19148,Ford_Mustang_2019,Black,2019,31371820,182102,Manual,Sedan
19968,Ford_Mustang_2019,Red,2019,34581718,182102,Manual,Sedan
2249,Nissan_Leaf_2015,Black,2015,25038817,896945,Manual,Coupe
2928,Nissan_Leaf_2015,Black,2015,18771317,896945,Manual,Coupe
4854,Nissan_Leaf_2015,Black,2015,18232102,896945,Manual,Coupe
5051,Nissan_Leaf_2015,Black,2015,19499372,896945,Manual,Coupe
5987,Nissan_Leaf_2015,Black,2015,16049261,896945,Manual,Coupe
7623,Nissan_Leaf_2015,Red,2015,22439570,896945,Manual,Coupe
8008,Nissan_Leaf_2015,Blue,2015,22378736,896945,Manual,Coupe
8504,Nissan_Leaf_2015,Black,2015,21409099,896945,Manual,Coupe
9277,Nissan_Leaf_2015,Black,2015,19419195,896945,Manual,Coupe
9419,Nissan_Leaf_2015,Blue,2015,15878199,896945,Manual,Coupe
9655,Nissan_Leaf_2015,Blue,2015,22652608,896945,Manual,Coupe
13833,Nissan_Leaf_2015,Red,2015,19260316,896945,Manual,Coupe
15243,Nissan_Leaf_2015,Red,2015,18661454,896945,Manual,Coupe
15436,Nissan_Leaf_2015,Red,2015,23664413,896945,Manual,Coupe
18200,Nissan_Leaf_2015,Black,2015,22000033,896945,Manual,Coupe
19158,Nissan_Leaf_2015,Black,2015,24098216,896945,Manual,Coupe
3011,Mazda_CX-9_2013,Black,2013,34133780,823201,Automatic,Sedan
3746,Mazda_CX-9_2013,Black,2013,34765985,823201,Automatic,Sedan
4115,Mazda_CX-9_2013,White,2013,39391412,823201,Automatic,Sedan
5877,Mazda_CX-9_2013,Black,2013,35154519,823201,Automatic,Sedan
8242,Mazda_CX-9_2013,Black,2013,39637204,823201,Automatic,Sedan
11483,Mazda_CX-9_2013,Black,2013,33808408,823201,Automatic,Sedan
12026,Mazda_CX-9_2013,Red,2013,32667088,823201,Automatic,Sedan
12277,Mazda_CX-9_2013,Red,2013,41979674,823201,Automatic,Sedan
13384,Mazda_CX-9_2013,White,2013,32805803,823201,Automatic,Sedan
14914,Mazda_CX-9_2013,Blue,2013,33137829,823201,Automatic,Sedan
15408,Mazda_CX-9_2013,Red,2013,38663172,823201,Automatic,Sedan
16674,Mazda_CX-9_2013,Red,2013,39125739,823201,Automatic,Sedan
17984,Mazda_CX-9_2013,White,2013,37293768,823201,Automatic,Sedan
18525,Mazda_CX-9_2013,White,2013,34471822,823201,Automatic,Sedan
1902,Ford_F250 V8_2012,Black,2012,24763888,752028,Automatic,Truck
2098,Ford_F250 V8_2012,Red,2012,28240345,752028,Automatic,Truck
4554,Ford_F250 V8_2012,White,2012,26500947,752028,Automatic,Truck
4910,Ford_F250 V8_2012,Blue,2012,19578498,752028,Automatic,Truck
5589,Ford_F250 V8_2012,Black,2012,22941844,752028,Automatic,Truck
5957,Ford_F250 V8_2012,Black,2012,21806772,752028,Automatic,Truck
6207,Ford_F250 V8_2012,Blue,2012,21325859,752028,Automatic,Truck
6464,Ford_F250 V8_2012,Red,2012,24814497,752028,Automatic,Truck
7219,Ford_F250 V8_2012,White,2012,27826870,752028,Automatic,Truck
7583,Ford_F250 V8_2012,White,2012,24225141,752028,Automatic,Truck
11156,Ford_F250 V8_2012,Black,2012,20825436,752028,Automatic,Truck
11718,Ford_F250 V8_2012,White,2012,22122972,752028,Automatic,Truck
11955,Ford_F250 V8_2012,White,2012,21570446,752028,Automatic,Truck
14923,Ford_F250 V8_2012,Black,2012,20775203,752028,Automatic,Truck
15486,Ford_F250 V8_2012,Black,2012,28525320,752028,Automatic,Truck
16990,Ford_F250 V8_2012,White,2012,19376220,752028,Automatic,Truck
1922,Volkswagen_Crossfox_2013,Red,2013,17110035,298586,Automatic,Sedan
4498,Volkswagen_Crossfox_2013,Black,2013,19126001,298586,Automatic,Sedan
5115,Volkswagen_Crossfox_2013,Red,2013,18377712,298586,Automatic,Sedan
9425,Volkswagen_Crossfox_2013,White,2013,19230525,298586,Automatic,Sedan
10371,Volkswagen_Crossfox_2013,Black,2013,18745436,298586,Automatic,Sedan
10939,Volkswagen_Crossfox_2013,White,2013,18852577,298586,Automatic,Sedan
13604,Volkswagen_Crossfox_2013,Red,2013,17050566,298586,Automatic,Sedan
14831,Volkswagen_Crossfox_2013,Red,2013,16288298,298586,Automatic,Sedan
15048,Volkswagen_Crossfox_2013,Red,2013,17724013,298586,Automatic,Sedan
15905,Volkswagen_Crossfox_2013,Blue,2013,11327933,298586,Automatic,Sedan
17335,Volkswagen_Crossfox_2013,Black,2013,15848595,298586,Automatic,Sedan
17759,Volkswagen_Crossfox_2013,Black,2013,19049206,298586,Automatic,Sedan
19447,Volkswagen_Crossfox_2013,Black,2013,16731316,298586,Automatic,Sedan
1933,Renault_Stepway_2021,White,2021,38978519,530528,Automatic,Sedan
3806,Renault_Stepway_2021,White,2021,35582484,530528,Automatic,Sedan
4137,Renault_Stepway_2021,White,2021,31934496,530528,Automatic,Sedan
4848,Renault_Stepway_2021,Orange,2021,39916257,530528,Automatic,Sedan
4977,Renault_Stepway_2021,Blue,2021,39844536,530528,Automatic,Sedan
5733,Renault_Stepway_2021,Blue,2021,36029340,530528,Automatic,Sedan
7895,Renault_Stepway_2021,Black,2021,36354919,530528,Automatic,Sedan
9362,Renault_Stepway_2021,Orange,2021,38095605,530528,Automatic,Sedan
9841,Renault_Stepway_2021,Blue,2021,34461828,530528,Automatic,Sedan
9948,Renault_Stepway_2021,Black,2021,40051876,530528,Automatic,Sedan
10761,Renault_Stepway_2021,White,2021,38865651,530528,Automatic,Sedan
11462,Renault_Stepway_2021,Black,2021,32275832,530528,Automatic,Sedan
11878,Renault_Stepway_2021,Blue,2021,34608055,530528,Automatic,Sedan
12701,Renault_Stepway_2021,White,2021,33425916,530528,Automatic,Sedan
14439,Renault_Stepway_2021,Black,2021,32824868,530528,Automatic,Sedan
14875,Renault_Stepway_2021,Red,2021,40074465,530528,Automatic,Sedan
15360,Renault_Stepway_2021,Black,2021,32778897,530528,Automatic,Sedan
15520,Renault_Stepway_2021,White,2021,31792146,530528,Automatic,Sedan
17789,Renault_Stepway_2021,Black,2021,31744221,530528,Automatic,Sedan
18268,Renault_Stepway_2021,Red,2021,36962861,530528,Automatic,Sedan
18512,Renault_Stepway_2021,Black,2021,39113588,530528,Automatic,Sedan
2302,Renault_Trafic_2013,Orange,2013,21072674,565727,Automatic,Truck
2339,Renault_Trafic_2013,White,2013,19449958,565727,Automatic,Truck
2543,Renault_Trafic_2013,Red,2013,21559943,565727,Automatic,Truck
3210,Renault_Trafic_2013,Black,2013,22171006,565727,Automatic,Truck
4057,Renault_Trafic_2013,Black,2013,21693577,565727,Automatic,Truck
5278,Renault_Trafic_2013,Black,2013,22235740,565727,Automatic,Truck
7860,Renault_Trafic_2013,Black,2013,19446762,565727,Automatic,Truck
8352,Renault_Trafic_2013,White,2013,20629768,565727,Automatic,Truck
10230,Renault_Trafic_2013,Black,2013,23833450,565727,Automatic,Truck
10815,Renault_Trafic_2013,Blue,2013,22538853,565727,Automatic,Truck
12631,Renault_Trafic_2013,Black,2013,21074939,565727,Automatic,Truck
14091,Renault_Trafic_2013,White,2013,21097800,565727,Automatic,Truck
14558,Renault_Trafic_2013,White,2013,17735314,565727,Automatic,Truck
15005,Renault_Trafic_2013,White,2013,27152688,565727,Automatic,Truck
15253,Renault_Trafic_2013,Black,2013,21205610,565727,Automatic,Truck
15746,Renault_Trafic_2013,Blue,2013,19012036,565727,Automatic,Truck
16360,Renault_Trafic_2013,White,2013,18289653,565727,Automatic,Truck
16441,Renault_Trafic_2013,Black,2013,18016188,565727,Automatic,Truck
17581,Renault_Trafic_2013,Black,2013,22137335,565727,Automatic,Truck
17994,Renault_Trafic_2013,White,2013,26540495,565727,Automatic,Truck
2976,Buick_Enclave_2015,Black,2015,34472839,794444,Automatic,Sedan
3462,Buick_Enclave_2015,Black,2015,36655726,794444,Automatic,Sedan
6950,Buick_Enclave_2015,Black,2015,41815385,794444,Automatic,Sedan
7226,Buick_Enclave_2015,White,2015,38738533,794444,Automatic,Sedan
8605,Buick_Enclave_2015,Black,2015,38747003,794444,Automatic,Sedan
10680,Buick_Enclave_2015,Black,2015,39314841,794444,Automatic,Sedan
11002,Buick_Enclave_2015,Black,2015,39565095,794444,Automatic,Sedan
11144,Buick_Enclave_2015,White,2015,38006575,794444,Automatic,Sedan
11148,Buick_Enclave_2015,Black,2015,39805284,794444,Automatic,Sedan
11984,Buick_Enclave_2015,Red,2015,38127559,794444,Automatic,Sedan
12028,Buick_Enclave_2015,Black,2015,33335519,794444,Automatic,Sedan
12836,Buick_Enclave_2015,Red,2015,42673547,794444,Automatic,Sedan
14006,Buick_Enclave_2015,Black,2015,35951922,794444,Automatic,Sedan
16829,Buick_Enclave_2015,Black,2015,34587060,794444,Automatic,Sedan
17039,Buick_Enclave_2015,Red,2015,38332602,794444,Automatic,Sedan
17430,Buick_Enclave_2015,White,2015,41721970,794444,Automatic,Sedan
3973,Chevrolet_Cheyenne_2010,Blue,2010,27743561,519360,Manual,Sedan
4578,Chevrolet_Cheyenne_2010,Black,2010,25472406,519360,Manual,Sedan
5127,Chevrolet_Cheyenne_2010,Black,2010,24754244,519360,Manual,Sedan
7459,Chevrolet_Cheyenne_2010,White,2010,28358674,519360,Manual,Sedan
8154,Chevrolet_Cheyenne_2010,Blue,2010,23518456,519360,Manual,Sedan
10107,Chevrolet_Cheyenne_2010,Blue,2010,20509069,519360,Manual,Sedan
11075,Chevrolet_Cheyenne_2010,White,2010,27104720,519360,Manual,Sedan
11258,Chevrolet_Cheyenne_2010,Black,2010,24778157,519360,Manual,Sedan
13930,Chevrolet_Cheyenne_2010,Blue,2010,27343055,519360,Manual,Sedan
15343,Chevrolet_Cheyenne_2010,Black,2010,22979552,519360,Manual,Sedan
17165,Chevrolet_Cheyenne_2010,Black,2010,23744245,519360,Manual,Sedan
17340,Chevrolet_Cheyenne_2010,Black,2010,22053719,519360,Manual,Sedan
18653,Chevrolet_Cheyenne_2010,White,2010,25624656,519360,Manual,Sedan
2008,Volkswagen_Touareg_2017,White,2017,21151262,598395,Automatic,SUV
3279,Volkswagen_Touareg_2017,Black,2017,22055683,598395,Automatic,SUV
3442,Volkswagen_Touareg_2017,Orange,2017,21689647,598395,Automatic,SUV
3699,Volkswagen_Touareg_2017,Red,2017,19726313,598395,Automatic,SUV
7207,Volkswagen_Touareg_2017,Blue,2017,19490269,598395,Automatic,SUV
7659,Volkswagen_Touareg_2017,Orange,2017,21692001,598395,Automatic,SUV
8133,Volkswagen_Touareg_2017,White,2017,21463700,598395,Automatic,SUV
8912,Volkswagen_Touareg_2017,White,2017,22391453,598395,Automatic,SUV
10301,Volkswagen_Touareg_2017,Black,2017,22620602,598395,Automatic,SUV
10619,Volkswagen_Touareg_2017,Black,2017,19113980,598395,Automatic,SUV
11147,Volkswagen_Touareg_2017,Red,2017,15595455,598395,Automatic,SUV
11233,Volkswagen_Touareg_2017,Black,2017,14764791,598395,Automatic,SUV
12086,Volkswagen_Touareg_2017,Black,2017,16322233,598395,Automatic,SUV
12287,Volkswagen_Touareg_2017,Black,2017,17512363,598395,Automatic,SUV
12796,Volkswagen_Touareg_2017,Black,2017,24003931,598395,Automatic,SUV
12811,Volkswagen_Touareg_2017,White,2017,18976929,598395,Automatic,SUV
13046,Volkswagen_Touareg_2017,White,2017,20813066,598395,Automatic,SUV
13150,Volkswagen_Touareg_2017,Black,2017,22205355,598395,Automatic,SUV
13865,Volkswagen_Touareg_2017,White,2017,16292695,598395,Automatic,SUV
15214,Volkswagen_Touareg_2017,White,2017,19587704,598395,Automatic,SUV
15417,Volkswagen_Touareg_2017,Red,2017,16329212,598395,Automatic,SUV
15572,Volkswagen_Touareg_2017,Red,2017,23583137,598395,Automatic,SUV
15588,Volkswagen_Touareg_2017,Red,2017,23123361,598395,Automatic,SUV
16055,Volkswagen_Touareg_2017,White,2017,22725619,598395,Automatic,SUV
16545,Volkswagen_Touareg_2017,Black,2017,19451747,598395,Automatic,SUV
17761,Volkswagen_Touareg_2017,Black,2017,14794742,598395,Automatic,SUV
18895,Volkswagen_Touareg_2017,Black,2017,23650218,598395,Automatic,SUV
19694,Volkswagen_Touareg_2017,White,2017,22662511,598395,Automatic,SUV
