car_id,car_type,color,year,km
12433,Chevrolet_Silverado 1500 V6_2012,Red,2012,18999412
12808,Chevrolet_Silverado 1500 V6_2012,Blue,2012,15909756
13426,Chevrolet_Silverado 1500 V6_2012,Blue,2012,16567624
13622,Chevrolet_Silverado 1500 V6_2012,Blue,2012,19448734
14238,Chevrolet_Silverado 1500 V6_2012,White,2012,14228827
15799,Chevrolet_Silverado 1500 V6_2012,Black,2012,18856939
16961,Chevrolet_Silverado 1500 V6_2012,Black,2012,15420077
19842,Chevrolet_Silverado 1500 V6_2012,Blue,2012,20401755
19987,Chevrolet_Silverado 1500 V6_2012,Blue,2012,16072830
1527,Jac_SEI7_2019,Black,2019,27391859
1691,Jac_SEI7_2019,Orange,2019,22831731
2988,Jac_SEI7_2019,Blue,2019,27602530
3688,Jac_SEI7_2019,Black,2019,17878339
3764,Jac_SEI7_2019,Red,2019,21183672
3819,Jac_SEI7_2019,Black,2019,24401717
7842,Jac_SEI7_2019,Red,2019,22264764
8281,Jac_SEI7_2019,Black,2019,20662648
8761,Jac_SEI7_2019,Black,2019,19895986
10842,Jac_SEI7_2019,Black,2019,24066945
11358,Jac_SEI7_2019,White,2019,26760465
11563,Jac_SEI7_2019,White,2019,25205359
11712,Jac_SEI7_2019,White,2019,20288880
11792,Jac_SEI7_2019,Black,2019,25448236
12756,Jac_SEI7_2019,Blue,2019,23529269
13428,Jac_SEI7_2019,Blue,2019,22403866
13485,Jac_SEI7_2019,Blue,2019,18991891
14049,Jac_SEI7_2019,Black,2019,23717140
15145,Jac_SEI7_2019,Red,2019,22125801
15732,Jac_SEI7_2019,Red,2019,19335454
15900,Jac_SEI7_2019,Blue,2019,22873391
17774,Jac_SEI7_2019,Black,2019,27053941
18799,Jac_SEI7_2019,Black,2019,18862746
18902,Jac_SEI7_2019,White,2019,25767407
19486,Jac_SEI7_2019,Black,2019,25559715
1534,Buick_Envision_2017,White,2017,22209227
1575,Buick_Envision_2017,Orange,2017,29999790
1620,Buick_Envision_2017,Black,2017,29620384
2020,Buick_Envision_2017,Black,2017,30431696
3195,Buick_Envision_2017,Black,2017,23773023
3407,Buick_Envision_2017,Black,2017,23247593
3525,Buick_Envision_2017,Black,2017,24424137
3944,Buick_Envision_2017,Black,2017,28643070
4390,Buick_Envision_2017,Red,2017,30652756
6945,Buick_Envision_2017,Red,2017,25923416
7205,Buick_Envision_2017,Red,2017,30414195
8245,Buick_Envision_2017,Orange,2017,28575924
8745,Buick_Envision_2017,White,2017,24122068
8970,Buick_Envision_2017,Blue,2017,23000591
9223,Buick_Envision_2017,Red,2017,29058233
9631,Buick_Envision_2017,Black,2017,27099497
9713,Buick_Envision_2017,Blue,2017,30436227
10517,Buick_Envision_2017,Blue,2017,21880315
11059,Buick_Envision_2017,Blue,2017,25591139
11743,Buick_Envision_2017,Black,2017,25611081
11834,Buick_Envision_2017,Black,2017,23300460
13567,Buick_Envision_2017,Blue,2017,27875806
14082,Buick_Envision_2017,Black,2017,30069799
14196,Buick_Envision_2017,Blue,2017,25029434
14490,Buick_Envision_2017,Black,2017,22980459
15482,Buick_Envision_2017,Red,2017,23111780
15552,Buick_Envision_2017,Blue,2017,25697582
17263,Buick_Envision_2017,Red,2017,24934966
17704,Buick_Envision_2017,Blue,2017,27944701
17873,Buick_Envision_2017,Black,2017,22708843
17900,Buick_Envision_2017,Black,2017,30118846
18455,Buick_Envision_2017,White,2017,21020235
19788,Buick_Envision_2017,Red,2017,29532599
1540,Fiat_Palio_2009,White,2009,26883825
1550,Fiat_Palio_2009,Blue,2009,25578144
3506,Fiat_Palio_2009,Red,2009,20587060
4413,Fiat_Palio_2009,White,2009,23901724
5554,Fiat_Palio_2009,Red,2009,27668615
6143,Fiat_Palio_2009,Black,2009,23054163
6690,Fiat_Palio_2009,Black,2009,22851299
7765,Fiat_Palio_2009,White,2009,26585763
8284,Fiat_Palio_2009,White,2009,17701711
10480,Fiat_Palio_2009,Black,2009,21497341
10688,Fiat_Palio_2009,Black,2009,27697667
10782,Fiat_Palio_2009,Blue,2009,21957554
11166,Fiat_Palio_2009,White,2009,20458065
13601,Fiat_Palio_2009,White,2009,23680356
13972,Fiat_Palio_2009,White,2009,24004678
15215,Fiat_Palio_2009,Red,2009,27194358
15345,Fiat_Palio_2009,White,2009,25698500
16232,Fiat_Palio_2009,Black,2009,24864084
16293,Fiat_Palio_2009,Black,2009,22132953
16764,Fiat_Palio_2009,Blue,2009,22869462
17091,Fiat_Palio_2009,Black,2009,27609123
18341,Fiat_Palio_2009,Blue,2009,19440896
18416,Fiat_Palio_2009,Black,2009,22837751
18658,Fiat_Palio_2009,White,2009,19887567
1565,BMW_X3_2019,Blue,2019,41767958
2927,BMW_X3_2019,Red,2019,42504311
3557,BMW_X3_2019,Black,2019,38263055
4957,BMW_X3_2019,White,2019,39576147
5388,BMW_X3_2019,White,2019,37271433
5592,BMW_X3_2019,Black,2019,46830925
6029,BMW_X3_2019,Black,2019,44251709
6531,BMW_X3_2019,White,2019,44613986
7137,BMW_X3_2019,Black,2019,42183932
8090,BMW_X3_2019,Black,2019,37573534
8440,BMW_X3_2019,Blue,2019,38223927
8497,BMW_X3_2019,White,2019,46472399
9270,BMW_X3_2019,Black,2019,40974146
11157,BMW_X3_2019,White,2019,40008819
11803,BMW_X3_2019,White,2019,43483850
12318,BMW_X3_2019,Black,2019,38365735
12326,BMW_X3_2019,White,2019,45531382
14506,BMW_X3_2019,White,2019,41001949
14820,BMW_X3_2019,Blue,2019,39931456
15750,BMW_X3_2019,Black,2019,43162643
17534,BMW_X3_2019,Red,2019,46709260
18700,BMW_X3_2019,Black,2019,41299513
19836,BMW_X3_2019,Black,2019,41542982
1576,Toyota_Tundra_2009,White,2009,8054522
2809,Toyota_Tundra_2009,Red,2009,13080139
4453,Toyota_Tundra_2009,Orange,2009,6895188
5109,Toyota_Tundra_2009,Black,2009,6053827
5185,Toyota_Tundra_2009,Black,2009,8350888
6748,Toyota_Tundra_2009,Black,2009,10439299
7743,Toyota_Tundra_2009,White,2009,10137690
8395,Toyota_Tundra_2009,Red,2009,5256880
8714,Toyota_Tundra_2009,White,2009,11438920
8813,Toyota_Tundra_2009,White,2009,13021062
9317,Toyota_Tundra_2009,Black,2009,9147891
9839,Toyota_Tundra_2009,Black,2009,11402102
10592,Toyota_Tundra_2009,Black,2009,11223003
12010,Toyota_Tundra_2009,Black,2009,8607244
13086,Toyota_Tundra_2009,Black,2009,4797247
13698,Toyota_Tundra_2009,Red,2009,8546863
15301,Toyota_Tundra_2009,Black,2009,4406269
16686,Toyota_Tundra_2009,Blue,2009,10422796
17455,Toyota_Tundra_2009,Black,2009,9747870
19075,Toyota_Tundra_2009,Red,2009,13450330
19178,Toyota_Tundra_2009,Black,2009,4824273
19706,Toyota_Tundra_2009,Black,2009,7235883
19784,Toyota_Tundra_2009,Black,2009,7731555
19943,Toyota_Tundra_2009,Black,2009,9632053
1588,Buick_Lacrosse_2013,White,2013,40128593
2591,Buick_Lacrosse_2013,Blue,2013,36121524
2885,Buick_Lacrosse_2013,Black,2013,36157289
3547,Buick_Lacrosse_2013,Black,2013,36249604
3572,Buick_Lacrosse_2013,Red,2013,36169197
4074,Buick_Lacrosse_2013,Blue,2013,36263284
4345,Buick_Lacrosse_2013,Blue,2013,37175773
5346,Buick_Lacrosse_2013,Black,2013,34606906
6614,Buick_Lacrosse_2013,Black,2013,36674259
6796,Buick_Lacrosse_2013,Black,2013,42263230
7675,Buick_Lacrosse_2013,Black,2013,42524143
7828,Buick_Lacrosse_2013,Black,2013,33124207
10540,Buick_Lacrosse_2013,Red,2013,37387154
10971,Buick_Lacrosse_2013,White,2013,36229809
11526,Buick_Lacrosse_2013,Black,2013,36695927
11660,Buick_Lacrosse_2013,White,2013,36481960
14576,Buick_Lacrosse_2013,Black,2013,39711820
14849,Buick_Lacrosse_2013,Black,2013,33163312
15154,Buick_Lacrosse_2013,Blue,2013,40776365
15234,Buick_Lacrosse_2013,Red,2013,36825005
15967,Buick_Lacrosse_2013,Red,2013,40880661
16541,Buick_Lacrosse_2013,Red,2013,39857273
17065,Buick_Lacrosse_2013,Orange,2013,38843848
17114,Buick_Lacrosse_2013,Black,2013,40028246
17799,Buick_Lacrosse_2013,Black,2013,35454295
19093,Buick_Lacrosse_2013,Blue,2013,37101738
19485,Buick_Lacrosse_2013,Red,2013,41290117
19815,Buick_Lacrosse_2013,Black,2013,41412976
1591,Hino_Serie 300 616_2016,Black,2016,26614582
2173,Hino_Serie 300 616_2016,Blue,2016,26439775
2421,Hino_Serie 300 616_2016,Black,2016,27247706
2874,Hino_Serie 300 616_2016,Blue,2016,19344662
3058,Hino_Serie 300 616_2016,White,2016,20054883
3542,Hino_Serie 300 616_2016,Red,2016,28211438
3593,Hino_Serie 300 616_2016,Black,2016,20263255
3689,Hino_Serie 300 616_2016,Black,2016,23639492
4304,Hino_Serie 300 616_2016,White,2016,21018359
4564,Hino_Serie 300 616_2016,Black,2016,27202887
5327,Hino_Serie 300 616_2016,Black,2016,25633515
6171,Hino_Serie 300 616_2016,Blue,2016,25039606
7716,Hino_Serie 300 616_2016,White,2016,23367077
7755,Hino_Serie 300 616_2016,White,2016,21888122
7897,Hino_Serie 300 616_2016,Red,2016,24960041
9575,Hino_Serie 300 616_2016,Red,2016,28524504
9825,Hino_Serie 300 616_2016,Red,2016,20010892
12022,Hino_Serie 300 616_2016,Red,2016,23419537
12143,Hino_Serie 300 616_2016,Black,2016,22902182
12392,Hino_Serie 300 616_2016,White,2016,22177823
13071,Hino_Serie 300 616_2016,Black,2016,19812736
13577,Hino_Serie 300 616_2016,Black,2016,26770397
13709,Hino_Serie 300 616_2016,Black,2016,23582807
14190,Hino_Serie 300 616_2016,Black,2016,25646090
14604,Hino_Serie 300 616_2016,Blue,2016,24437430
15250,Hino_Serie 300 616_2016,Blue,2016,26086031
15422,Hino_Serie 300 616_2016,Red,2016,26022520
15569,Hino_Serie 300 616_2016,Black,2016,28861354
15975,Hino_Serie 300 616_2016,Black,2016,19986247
18207,Hino_Serie 300 616_2016,Black,2016,27734001
19980,Hino_Serie 300 616_2016,Black,2016,26059824
1599,Cadillac_CTS_2009,Blue,2009,19511939
2521,Cadillac_CTS_2009,Black,2009,19060320
3326,Cadillac_CTS_2009,Black,2009,14083307
3392,Cadillac_CTS_2009,Black,2009,20499930
5424,Cadillac_CTS_2009,Red,2009,15846753
5977,Cadillac_CTS_2009,Black,2009,21360509
6766,Cadillac_CTS_2009,Black,2009,20168962
7353,Cadillac_CTS_2009,Black,2009,17236739
7985,Cadillac_CTS_2009,Red,2009,20343260
8708,Cadillac_CTS_2009,Blue,2009,20207019
9004,Cadillac_CTS_2009,White,2009,14151025
9074,Cadillac_CTS_2009,Black,2009,14154659
9810,Cadillac_CTS_2009,Red,2009,17142109
10022,Cadillac_CTS_2009,White,2009,21459203
10354,Cadillac_CTS_2009,Red,2009,20145674
10748,Cadillac_CTS_2009,White,2009,19331020
11194,Cadillac_CTS_2009,Blue,2009,22814035
11263,Cadillac_CTS_2009,White,2009,22219858
11842,Cadillac_CTS_2009,Black,2009,14907808
12562,Cadillac_CTS_2009,White,2009,17177139
13619,Cadillac_CTS_2009,Black,2009,13576109
15815,Cadillac_CTS_2009,Blue,2009,15336118
16173,Cadillac_CTS_2009,White,2009,13593497
16790,Cadillac_CTS_2009,Black,2009,19047162
17626,Cadillac_CTS_2009,Black,2009,19492203
17783,Cadillac_CTS_2009,White,2009,15840705
19298,Cadillac_CTS_2009,Black,2009,18552166
19759,Cadillac_CTS_2009,White,2009,16371415
19955,Cadillac_CTS_2009,White,2009,14051940
1640,Audi_RS5_2015,Blue,2015,20132604
2235,Audi_RS5_2015,Red,2015,17820044
3229,Audi_RS5_2015,White,2015,15385720
3586,Audi_RS5_2015,White,2015,17227019
3792,Audi_RS5_2015,Red,2015,13387120
3881,Audi_RS5_2015,White,2015,18228009
3976,Audi_RS5_2015,Black,2015,21848789
5086,Audi_RS5_2015,Red,2015,20515682
5344,Audi_RS5_2015,Black,2015,16591373
5546,Audi_RS5_2015,Blue,2015,17861735
6991,Audi_RS5_2015,White,2015,22933903
7197,Audi_RS5_2015,Black,2015,18158133
8911,Audi_RS5_2015,Blue,2015,16888891
9111,Audi_RS5_2015,Blue,2015,15880183
9234,Audi_RS5_2015,Blue,2015,15711310
9565,Audi_RS5_2015,Black,2015,22081611
10136,Audi_RS5_2015,Black,2015,22543292
10889,Audi_RS5_2015,Black,2015,22948465
11961,Audi_RS5_2015,Black,2015,13205827
12510,Audi_RS5_2015,White,2015,16114526
12572,Audi_RS5_2015,Black,2015,14907736
13227,Audi_RS5_2015,Black,2015,14356381
14075,Audi_RS5_2015,White,2015,15043173
14087,Audi_RS5_2015,Black,2015,20375595
15249,Audi_RS5_2015,Blue,2015,23013565
15351,Audi_RS5_2015,Black,2015,16991255
16130,Audi_RS5_2015,Black,2015,19996347
17058,Audi_RS5_2015,Red,2015,14080232
17460,Audi_RS5_2015,Black,2015,16498320
18287,Audi_RS5_2015,Black,2015,17885665
18507,Audi_RS5_2015,White,2015,19356067
18706,Audi_RS5_2015,Red,2015,15157848
19060,Audi_RS5_2015,Black,2015,13714929
1642,Dodge_Atos_2012,White,2012,34109753
1653,Dodge_Atos_2012,White,2012,35973753
5504,Dodge_Atos_2012,White,2012,35224754
5568,Dodge_Atos_2012,Red,2012,28539306
5685,Dodge_Atos_2012,Black,2012,34166854
6836,Dodge_Atos_2012,Orange,2012,28691683
7313,Dodge_Atos_2012,Black,2012,31862320
7316,Dodge_Atos_2012,Black,2012,35317258
7913,Dodge_Atos_2012,Black,2012,30447112
8360,Dodge_Atos_2012,White,2012,29893275
9115,Dodge_Atos_2012,Red,2012,36535516
9266,Dodge_Atos_2012,Red,2012,35908734
9573,Dodge_Atos_2012,Red,2012,29234693
9618,Dodge_Atos_2012,Black,2012,28210250
10919,Dodge_Atos_2012,Black,2012,35601979
11441,Dodge_Atos_2012,Black,2012,35380540
14648,Dodge_Atos_2012,Black,2012,31213700
14774,Dodge_Atos_2012,Red,2012,35732465
15062,Dodge_Atos_2012,White,2012,34802243
15339,Dodge_Atos_2012,Black,2012,30232794
16106,Dodge_Atos_2012,White,2012,36934836
16549,Dodge_Atos_2012,White,2012,36215617
17099,Dodge_Atos_2012,Blue,2012,27891237
17470,Dodge_Atos_2012,Red,2012,29213857
17882,Dodge_Atos_2012,Black,2012,31197883
17884,Dodge_Atos_2012,Red,2012,27788652
19976,Dodge_Atos_2012,White,2012,35393752
1652,Hyundai_Grand i10_2019,Black,2019,36906974
3104,Hyundai_Grand i10_2019,Black,2019,32790534
4566,Hyundai_Grand i10_2019,Red,2019,31557655
4744,Hyundai_Grand i10_2019,Black,2019,39520075
5028,Hyundai_Grand i10_2019,Blue,2019,32134878
6337,Hyundai_Grand i10_2019,White,2019,37600302
6775,Hyundai_Grand i10_2019,Black,2019,39793550
7288,Hyundai_Grand i10_2019,Red,2019,35894819
7709,Hyundai_Grand i10_2019,Black,2019,32490766
8283,Hyundai_Grand i10_2019,Red,2019,31698563
8338,Hyundai_Grand i10_2019,Red,2019,39162476
8854,Hyundai_Grand i10_2019,Black,2019,36900331
9079,Hyundai_Grand i10_2019,Blue,2019,37848795
9333,Hyundai_Grand i10_2019,Black,2019,35047075
10869,Hyundai_Grand i10_2019,Black,2019,36360928
10908,Hyundai_Grand i10_2019,White,2019,36571627
11018,Hyundai_Grand i10_2019,Red,2019,31789901
11310,Hyundai_Grand i10_2019,Red,2019,40450872
11449,Hyundai_Grand i10_2019,Red,2019,35131028
13363,Hyundai_Grand i10_2019,Black,2019,36366256
14047,Hyundai_Grand i10_2019,White,2019,38667777
14626,Hyundai_Grand i10_2019,White,2019,31986251
14809,Hyundai_Grand i10_2019,Black,2019,37398207
15765,Hyundai_Grand i10_2019,Orange,2019,32491445
16495,Hyundai_Grand i10_2019,White,2019,36031064
17394,Hyundai_Grand i10_2019,White,2019,37828783
17676,Hyundai_Grand i10_2019,White,2019,38168019
18129,Hyundai_Grand i10_2019,Blue,2019,34091602
19608,Hyundai_Grand i10_2019,Black,2019,39210753
19917,Hyundai_Grand i10_2019,Red,2019,33699138
1656,Volkswagen_Touareg_2008,Black,2008,23730143
2840,Volkswagen_Touareg_2008,White,2008,14565432
2867,Volkswagen_Touareg_2008,Black,2008,19060876
3087,Volkswagen_Touareg_2008,White,2008,16088477
3622,Volkswagen_Touareg_2008,Black,2008,21537601
4259,Volkswagen_Touareg_2008,White,2008,22093905
4326,Volkswagen_Touareg_2008,Blue,2008,21243966
4886,Volkswagen_Touareg_2008,White,2008,22282274
6402,Volkswagen_Touareg_2008,Red,2008,17042466
6672,Volkswagen_Touareg_2008,Blue,2008,17174133
6678,Volkswagen_Touareg_2008,Blue,2008,20705942
6800,Volkswagen_Touareg_2008,Orange,2008,18195079
6982,Volkswagen_Touareg_2008,Blue,2008,19405800
8527,Volkswagen_Touareg_2008,Blue,2008,14561612
8718,Volkswagen_Touareg_2008,Red,2008,22277674
9274,Volkswagen_Touareg_2008,Black,2008,17256888
9303,Volkswagen_Touareg_2008,Red,2008,15544411
9742,Volkswagen_Touareg_2008,Blue,2008,16276295
11720,Volkswagen_Touareg_2008,Black,2008,18597627
11823,Volkswagen_Touareg_2008,Blue,2008,23439719
13017,Volkswagen_Touareg_2008,Blue,2008,21469249
14920,Volkswagen_Touareg_2008,Blue,2008,22402128
15985,Volkswagen_Touareg_2008,Red,2008,19570590
16836,Volkswagen_Touareg_2008,Black,2008,16723937
17917,Volkswagen_Touareg_2008,Blue,2008,17350448
19144,Volkswagen_Touareg_2008,Blue,2008,17205089
19168,Volkswagen_Touareg_2008,Black,2008,19238232
19673,Volkswagen_Touareg_2008,Black,2008,19895743
1694,BMW_X5_2009,Red,2009,23855882
2246,BMW_X5_2009,Black,2009,30386242
2763,BMW_X5_2009,Blue,2009,22157393
4642,BMW_X5_2009,Blue,2009,27729516
6765,BMW_X5_2009,Black,2009,23795817
7952,BMW_X5_2009,Black,2009,22516892
8111,BMW_X5_2009,Black,2009,31917013
11631,BMW_X5_2009,Black,2009,29180322
12213,BMW_X5_2009,Red,2009,26028287
12367,BMW_X5_2009,Black,2009,22564875
12652,BMW_X5_2009,White,2009,30995025
12716,BMW_X5_2009,Black,2009,27062440
12904,BMW_X5_2009,Red,2009,31558319
12992,BMW_X5_2009,White,2009,22491190
13565,BMW_X5_2009,Black,2009,29176286
13988,BMW_X5_2009,Black,2009,29497550
14298,BMW_X5_2009,Blue,2009,28470627
14892,BMW_X5_2009,Black,2009,29257688
15186,BMW_X5_2009,Black,2009,23644860
17237,BMW_X5_2009,White,2009,25680532
17698,BMW_X5_2009,Black,2009,28589845
18611,BMW_X5_2009,White,2009,24943812
19747,BMW_X5_2009,Red,2009,28392507
1698,Honda_Civic_2016,Blue,2016,28908270
1890,Honda_Civic_2016,Red,2016,37425573
2204,Honda_Civic_2016,Blue,2016,28489206
2604,Honda_Civic_2016,Blue,2016,30117526
3382,Honda_Civic_2016,White,2016,37289223
3426,Honda_Civic_2016,Black,2016,29974142
4519,Honda_Civic_2016,Black,2016,37102400
4759,Honda_Civic_2016,Black,2016,36620554
6383,Honda_Civic_2016,White,2016,36955109
6647,Honda_Civic_2016,Black,2016,32608907
7151,Honda_Civic_2016,Black,2016,34111131
8729,Honda_Civic_2016,Black,2016,34880142
9118,Honda_Civic_2016,White,2016,37545571
9870,Honda_Civic_2016,Black,2016,33405880
10847,Honda_Civic_2016,White,2016,32533669
12329,Honda_Civic_2016,Red,2016,27981023
12925,Honda_Civic_2016,White,2016,35454750
13145,Honda_Civic_2016,Red,2016,31867354
13545,Honda_Civic_2016,Black,2016,34408696
15561,Honda_Civic_2016,Red,2016,30255458
16143,Honda_Civic_2016,Black,2016,28028469
16481,Honda_Civic_2016,White,2016,36421333
18243,Honda_Civic_2016,Blue,2016,34916296
18779,Honda_Civic_2016,Red,2016,30125360
19357,Honda_Civic_2016,Black,2016,32965057
19431,Honda_Civic_2016,White,2016,36646554
19489,Honda_Civic_2016,Black,2016,31193395
1708,Peugeot_207_2014,Red,2014,29867034
2513,Peugeot_207_2014,White,2014,29670482
3609,Peugeot_207_2014,Black,2014,29162097
3708,Peugeot_207_2014,White,2014,30026617
4220,Peugeot_207_2014,Black,2014,24791065
4363,Peugeot_207_2014,Blue,2014,29244444
4684,Peugeot_207_2014,Red,2014,28957351
4709,Peugeot_207_2014,Blue,2014,27723341
5875,Peugeot_207_2014,Black,2014,25001656
6743,Peugeot_207_2014,Black,2014,27485315
6855,Peugeot_207_2014,Black,2014,27214831
7416,Peugeot_207_2014,Red,2014,21499241
7965,Peugeot_207_2014,White,2014,24413310
8677,Peugeot_207_2014,White,2014,22567551
8919,Peugeot_207_2014,Black,2014,25898112
8937,Peugeot_207_2014,Black,2014,30228950
8984,Peugeot_207_2014,Black,2014,21224731
9763,Peugeot_207_2014,White,2014,23762910
10538,Peugeot_207_2014,Black,2014,26145219
12645,Peugeot_207_2014,Black,2014,27066568
14599,Peugeot_207_2014,Black,2014,25363858
14929,Peugeot_207_2014,White,2014,22170331
15169,Peugeot_207_2014,Black,2014,27431466
15265,Peugeot_207_2014,White,2014,28561903
15562,Peugeot_207_2014,White,2014,30602650
15830,Peugeot_207_2014,White,2014,31002486
15981,Peugeot_207_2014,White,2014,23529358
16730,Peugeot_207_2014,White,2014,22092732
16863,Peugeot_207_2014,Black,2014,23791072
17527,Peugeot_207_2014,White,2014,24518063
18558,Peugeot_207_2014,Black,2014,26241863
18872,Peugeot_207_2014,Blue,2014,29191954
19267,Peugeot_207_2014,Orange,2014,24539189
19292,Peugeot_207_2014,Red,2014,21888250
19333,Peugeot_207_2014,Black,2014,22068420
19543,Peugeot_207_2014,Black,2014,30300994
1715,Acura_TLX_2020,White,2020,16983158
1857,Acura_TLX_2020,Black,2020,17086366
2307,Acura_TLX_2020,Blue,2020,14941777
2411,Acura_TLX_2020,Black,2020,18824039
2603,Acura_TLX_2020,Blue,2020,17957951
2640,Acura_TLX_2020,Orange,2020,22770168
2746,Acura_TLX_2020,White,2020,20423918
2786,Acura_TLX_2020,Blue,2020,21682518
3158,Acura_TLX_2020,Black,2020,16327473
3985,Acura_TLX_2020,Blue,2020,16817836
4214,Acura_TLX_2020,Black,2020,21365612
4589,Acura_TLX_2020,White,2020,21296852
5598,Acura_TLX_2020,Red,2020,23646648
6911,Acura_TLX_2020,Blue,2020,19941673
7499,Acura_TLX_2020,Blue,2020,15755547
8567,Acura_TLX_2020,Black,2020,23924764
9076,Acura_TLX_2020,White,2020,23634688
9478,Acura_TLX_2020,Blue,2020,22183174
9487,Acura_TLX_2020,Red,2020,18426196
11340,Acura_TLX_2020,Blue,2020,19183119
12020,Acura_TLX_2020,Black,2020,14532886
12305,Acura_TLX_2020,White,2020,16240364
12319,Acura_TLX_2020,Blue,2020,20741560
13511,Acura_TLX_2020,White,2020,18820322
15132,Acura_TLX_2020,Blue,2020,18276539
15726,Acura_TLX_2020,Blue,2020,22852473
17290,Acura_TLX_2020,White,2020,16324941
17922,Acura_TLX_2020,Red,2020,16402162
18306,Acura_TLX_2020,Black,2020,19240309
18424,Acura_TLX_2020,Blue,2020,17290823
19170,Acura_TLX_2020,Black,2020,23739558
19404,Acura_TLX_2020,Orange,2020,18296663
19663,Acura_TLX_2020,White,2020,20607143
1754,Audi_S6_2016,Black,2016,37532126
3293,Audi_S6_2016,Black,2016,39809071
4966,Audi_S6_2016,White,2016,36677456
5201,Audi_S6_2016,White,2016,37792041
5676,Audi_S6_2016,Blue,2016,32108577
6102,Audi_S6_2016,Orange,2016,32569061
6980,Audi_S6_2016,Blue,2016,32345005
7144,Audi_S6_2016,White,2016,31631764
7559,Audi_S6_2016,Black,2016,39496306
9567,Audi_S6_2016,White,2016,38241009
9646,Audi_S6_2016,White,2016,30357073
10607,Audi_S6_2016,Red,2016,32693525
10898,Audi_S6_2016,Black,2016,34752794
11579,Audi_S6_2016,Black,2016,30632191
11599,Audi_S6_2016,Black,2016,34805108
12240,Audi_S6_2016,White,2016,32281662
14151,Audi_S6_2016,Red,2016,30514205
14866,Audi_S6_2016,White,2016,36086511
15142,Audi_S6_2016,Black,2016,37073720
15425,Audi_S6_2016,Blue,2016,38938608
15439,Audi_S6_2016,White,2016,38295943
15659,Audi_S6_2016,Blue,2016,34069056
16199,Audi_S6_2016,Blue,2016,38405309
16350,Audi_S6_2016,Orange,2016,30707056
16913,Audi_S6_2016,Blue,2016,36679009
17256,Audi_S6_2016,Red,2016,35869072
17479,Audi_S6_2016,Red,2016,37497201
18161,Audi_S6_2016,Blue,2016,31253843
18378,Audi_S6_2016,Red,2016,38043269
18743,Audi_S6_2016,Black,2016,33788413
19341,Audi_S6_2016,Black,2016,36688415
1757,Infiniti_QX70_2018,White,2018,27315883
1910,Infiniti_QX70_2018,Blue,2018,19276679
2388,Infiniti_QX70_2018,Black,2018,28272732
2553,Infiniti_QX70_2018,Black,2018,26896682
3068,Infiniti_QX70_2018,Black,2018,18900224
3587,Infiniti_QX70_2018,Blue,2018,25840485
4525,Infiniti_QX70_2018,Blue,2018,21825695
4691,Infiniti_QX70_2018,Black,2018,23250193
4933,Infiniti_QX70_2018,Black,2018,26244970
4945,Infiniti_QX70_2018,Red,2018,26144884
6319,Infiniti_QX70_2018,Blue,2018,18931092
6403,Infiniti_QX70_2018,Black,2018,27724203
6746,Infiniti_QX70_2018,White,2018,25569180
8045,Infiniti_QX70_2018,Black,2018,24956477
9071,Infiniti_QX70_2018,Black,2018,20751059
9925,Infiniti_QX70_2018,Blue,2018,21016352
10358,Infiniti_QX70_2018,Red,2018,21516779
11431,Infiniti_QX70_2018,Red,2018,26010295
12395,Infiniti_QX70_2018,White,2018,26590844
14565,Infiniti_QX70_2018,Black,2018,23311367
15489,Infiniti_QX70_2018,White,2018,24953026
16992,Infiniti_QX70_2018,Red,2018,23257831
1764,Volkswagen_Beetle_2019,Black,2019,15788169
1967,Volkswagen_Beetle_2019,White,2019,22621759
2633,Volkswagen_Beetle_2019,Black,2019,15358358
3300,Volkswagen_Beetle_2019,White,2019,16569750
3638,Volkswagen_Beetle_2019,Black,2019,14128900
4596,Volkswagen_Beetle_2019,Black,2019,13273329
4660,Volkswagen_Beetle_2019,Blue,2019,19469740
5008,Volkswagen_Beetle_2019,Black,2019,15681960
5095,Volkswagen_Beetle_2019,Black,2019,18189713
5153,Volkswagen_Beetle_2019,Red,2019,16523729
5220,Volkswagen_Beetle_2019,Black,2019,21797248
5684,Volkswagen_Beetle_2019,White,2019,13043670
6378,Volkswagen_Beetle_2019,White,2019,20870282
6447,Volkswagen_Beetle_2019,Blue,2019,13095203
7253,Volkswagen_Beetle_2019,Black,2019,19984807
7734,Volkswagen_Beetle_2019,Black,2019,13199331
7787,Volkswagen_Beetle_2019,Blue,2019,12946086
7836,Volkswagen_Beetle_2019,Red,2019,22102056
7928,Volkswagen_Beetle_2019,Black,2019,22279134
8254,Volkswagen_Beetle_2019,Red,2019,20005711
8290,Volkswagen_Beetle_2019,Red,2019,17874412
8477,Volkswagen_Beetle_2019,Black,2019,19735177
8649,Volkswagen_Beetle_2019,Red,2019,13113000
9283,Volkswagen_Beetle_2019,White,2019,15450683
9474,Volkswagen_Beetle_2019,Blue,2019,20291974
10268,Volkswagen_Beetle_2019,Black,2019,14876137
11754,Volkswagen_Beetle_2019,Black,2019,20398435
12259,Volkswagen_Beetle_2019,Black,2019,13205552
12341,Volkswagen_Beetle_2019,White,2019,20603783
12805,Volkswagen_Beetle_2019,Red,2019,18760098
13814,Volkswagen_Beetle_2019,Red,2019,16224920
14413,Volkswagen_Beetle_2019,Red,2019,18482079
15432,Volkswagen_Beetle_2019,Red,2019,21910653
